view_slide_count,Quiz_count,Quiz_avg,Quiz_time_avg,Buoi_hoc,video_count,video_time,Diem_BT,GK
1.0784616846969421,1.6826129662905722,1.1573085716183324,1.7781897897021397,-0.8356558434985868,-0.4265644178077941,-0.6644654337090454,0.4214967847231794,0.7736537840007411
-0.07919952996993156,0.4637331899978366,0.7097563154376417,0.6813374322904687,-0.8356558434985868,-1.7482320296870473,-1.9635274829553557,0.46281449570127553,1.1867074607292987
-0.36861483363665,-0.602786614258307,-0.09583774568760052,-0.29450986078041363,0.659384689010605,-2.348990035086708,-2.2750372600705426,-0.2992677290058319,-1.0584391369726993
-1.5262760483035236,-0.8160905751095358,-1.2370959989483608,-1.5904350659785447,0.659384689010605,-1.507928827527183,-1.3007407231358097,-2.1769281501215363,-1.4581685015487225
0.6925746131413175,-0.6942025974802623,-0.5545788082728081,-0.4662589843608887,0.659384689010605,-0.18626121564792986,-1.2013227091628778,-2.585514403127154,-0.6187368359390736
2.5255382030305342,0.15901324592465269,-0.23569782574406622,0.575945924638813,0.659384689010605,1.2555579973112554,0.9726178630452333,-0.3314037264332402,-0.5587774312526702
-1.3333325125257114,-0.9989225415534461,-1.8468859479945514,-1.9105129781057941,-3.82573690851697,-0.9071708221275225,-0.7506277124855865,-2.5074698379463056,-1.4781549697775238
-1.2368607446368052,0.737981139663702,0.2454208496501755,-0.598974216218529,-0.8356558434985868,-0.4265644178077941,-0.07458521746964944,0.47658706602730727,1.4398693916274474
-0.27214306574774383,-0.023818720519257652,1.0677981203821942,-0.6926555563533333,0.659384689010605,0.29434518867179854,-0.14086389345160405,0.2699985111368267,1.1867074607292987
-1.2368607446368052,-0.5113706310363518,0.41325294571793425,1.305879699855833,-0.8356558434985868,-1.0273224232074547,-2.049689761731897,-0.8639431123731461,0.06080308384016589
0.017272237918974576,-0.2980666701851232,0.1838824144253309,-0.4662589843608887,-3.82573690851697,-1.0273224232074547,-1.7713193226076873,0.7199024751205408,0.6870457550092695
-1.3333325125257114,-0.7246745918875807,0.41325294571793425,-0.0485963429265514,-0.8356558434985868,-0.6668676199676583,-0.1474917610497995,-1.1439853756691316,1.0201535588226223
-0.8509736730811807,0.06759726270269752,1.0454205075731593,1.743059287151588,0.659384689010605,0.7749515929915269,0.18390161885997353,0.7566293293232931,0.520491853102593
-0.4650866015255561,0.6160931620344285,0.28458167206598606,1.056062792829687,-0.8356558434985868,-0.18626121564792986,-0.5650474197361135,0.857628178380861,1.0201535588226223
0.017272237918974576,0.06759726270269752,0.13912718880726183,0.8804102800769286,0.659384689010605,1.0152547951513913,0.4954113959751602,0.6051310557369404,0.8535996569159459
-1.6227478161924298,0.4027892011831998,-0.2245090193395492,0.27538495837298144,-0.8356558434985868,-0.06610961456799776,-0.05470161467506305,-0.6206277032799133,-0.18569669098171468
1.0784616846969421,-0.206650686963168,0.5139522033585899,1.0326424577959856,0.659384689010605,0.05404198651193435,-0.30656058340649056,-0.3956757212880563,0.02083014738256381
-0.8509736730811807,0.0980692571100159,0.6090570577969865,0.6188832055339323,0.659384689010605,0.7749515929915269,0.34959830881486004,0.7428567589972604,1.1067615878140946
-0.27214306574774383,-0.602786614258307,0.060805543975640725,-0.8370809557278239,0.659384689010605,0.29434518867179854,-0.8102785208693456,0.08636424012306573,-1.0784256052015007
0.306687541585693,0.737981139663702,1.5545111989786944,-0.26328274740214536,0.659384689010605,-0.18626121564792986,-0.18063109904077682,0.807128753852077,1.5198152645426515
-0.36861483363665,-0.5723146198509886,-0.5266067922615152,-0.3335437525032488,0.659384689010605,-0.06610961456799776,-0.4391179353703998,0.4949504931286838,-0.7253313331593466
3.6831994176974074,0.7684531340710204,0.8160499762805559,0.9116373934551969,0.659384689010605,1.3757095983911876,1.4034292569279383,0.11850023755047401,0.520491853102593
-0.1756712978588377,-0.1761786925558496,-0.011921697653721386,1.0248356794514188,-0.8356558434985868,0.7749515929915269,1.038896539027188,-0.6940814116854174,-0.2456560956681187
-1.043917208858993,1.438837011032025,1.0622037171799357,-0.7863368964881381,0.659384689010605,-0.7870192210475904,-1.1946948415646823,-0.1890871663975753,0.1873840492892402
-1.043917208858993,0.4027892011831998,0.41325294571793425,1.1029034628970897,-0.8356558434985868,-0.4265644178077941,-1.406786604706937,-0.09267917411535091,0.9402076859074181
-0.7545019051922746,0.8293971228856573,0.4244417521224518,2.9218828171812135,-0.8356558434985868,0.8951031940714591,0.5020392635733557,-0.01922546570984652,-0.12573728629531125
-0.5615583694144622,0.9208131061076125,1.9964690519571267,-0.8253707882109735,0.659384689010605,0.05404198651193435,-0.05470161467506305,0.6556304802657243,1.7729771954408002
